日期,监测点位,二氧化硫,二氧化氮,可吸入颗粒物,一氧化碳,臭氧,细颗粒物,空气质量指数,首要污染物,AQI指数级别,AQI指数类别
2024-02-04,汉口江滩,6,25,58,25,30,110,110,PM2.5,三级,轻度污染
2024-02-03,汉口江滩,6,19,38,18,26,65,65,PM2.5,二级,良
2024-02-03,汉口江滩,6,19,38,18,26,65,65,PM2.5,二级,良
2024-02-03,汉口江滩,6,19,38,18,26,65,65,PM2.5,二级,良
2024-02-03,汉口江滩,6,19,38,18,26,65,65,PM2.5,二级,良
2024-02-02,汉口江滩,6,17,17,13,26,35,35,--,一级,优
2024-02-02,汉口江滩,6,17,17,13,26,35,35,--,一级,优
2024-02-02,汉口江滩,6,17,17,13,26,35,35,--,一级,优
2024-02-02,汉口江滩,6,17,17,13,26,35,35,--,一级,优
2024-02-01,汉口江滩,6,28,26,21,22,40,40,--,一级,优
2024-02-01,汉口江滩,6,28,26,21,22,40,40,--,一级,优
2024-02-01,汉口江滩,6,28,26,21,22,40,40,--,一级,优
2024-02-01,汉口江滩,6,28,26,21,22,40,40,--,一级,优
2024-01-31,汉口江滩,6,43,65,23,21,107,107,PM2.5,三级,轻度污染
2024-01-31,汉口江滩,6,43,65,23,21,107,107,PM2.5,三级,轻度污染
2024-01-31,汉口江滩,6,43,67,23,21,107,107,PM2.5,三级,轻度污染
2024-01-31,汉口江滩,6,43,65,23,21,107,107,PM2.5,三级,轻度污染
2024-01-30,汉口江滩,9,60,71,24,22,122,122,PM2.5,三级,轻度污染
2024-01-30,汉口江滩,9,60,71,24,22,122,122,PM2.5,三级,轻度污染
2024-01-30,汉口江滩,9,60,71,24,22,122,122,PM2.5,三级,轻度污染
2024-01-30,汉口江滩,9,60,71,24,22,122,122,PM2.5,三级,轻度污染
2024-01-29,汉口江滩,15,67,69,19,40,99,99,PM2.5,二级,良
2024-01-29,汉口江滩,15,67,69,19,40,99,99,PM2.5,二级,良
2024-01-29,汉口江滩,15,67,69,19,40,99,99,PM2.5,二级,良
2024-01-29,汉口江滩,15,67,69,19,40,99,99,PM2.5,二级,良
2024-01-28,汉口江滩,11,78,61,18,44,80,80,PM2.5,二级,良
2024-01-28,汉口江滩,11,78,61,18,44,80,80,PM2.5,二级,良
2024-01-28,汉口江滩,11,78,61,18,44,80,80,PM2.5,二级,良
2024-01-28,汉口江滩,11,78,61,18,44,80,80,PM2.5,二级,良
2024-01-27,汉口江滩,9,85,68,20,35,104,104,PM2.5,三级,轻度污染
2024-01-27,汉口江滩,9,85,68,20,35,104,104,PM2.5,三级,轻度污染
2024-01-27,汉口江滩,9,85,68,20,35,104,104,PM2.5,三级,轻度污染
2024-01-27,汉口江滩,9,85,68,20,35,104,104,PM2.5,三级,轻度污染
2024-01-26,汉口江滩,9,75,57,17,25,80,80,PM2.5,二级,良
2024-01-26,汉口江滩,9,75,57,17,25,80,80,PM2.5,二级,良
2024-01-26,汉口江滩,9,75,57,17,25,80,80,PM2.5,二级,良
2024-01-26,汉口江滩,9,75,57,17,25,80,80,PM2.5,二级,良
2024-01-25,汉口江滩,10,80,55,19,33,72,80,NO2,二级,良
2024-01-25,汉口江滩,10,80,55,19,33,72,80,NO2,二级,良
2024-01-25,汉口江滩,10,80,55,19,33,72,80,NO2,二级,良
2024-01-25,汉口江滩,10,80,55,19,32,72,80,NO2,二级,良
2024-01-24,汉口江滩,10,54,35,18,30,45,54,NO2,二级,良
2024-01-24,汉口江滩,10,54,35,18,30,45,54,NO2,二级,良
2024-01-24,汉口江滩,10,54,35,18,30,45,54,NO2,二级,良
2024-01-24,汉口江滩,10,54,35,18,30,45,54,NO2,二级,良
2024-01-23,汉口江滩,8,19,21,13,38,28,38,--,一级,优
2024-01-23,汉口江滩,8,19,21,13,38,28,38,--,一级,优
2024-01-23,汉口江滩,8,19,21,13,38,28,38,--,一级,优
2024-01-23,汉口江滩,8,19,21,13,38,28,38,--,一级,优
2024-01-22,汉口江滩,8,15,35,16,32,43,43,--,一级,优
2024-01-22,汉口江滩,8,15,35,16,32,43,43,--,一级,优
2024-01-22,汉口江滩,8,15,35,16,32,43,43,--,一级,优
2024-01-22,汉口江滩,8,15,35,16,32,43,43,--,一级,优
2024-01-21,汉口江滩,8,22,54,19,32,84,84,PM2.5,二级,良
2024-01-21,汉口江滩,8,22,54,19,32,84,84,PM2.5,二级,良
2024-01-21,汉口江滩,8,22,54,19,32,84,84,PM2.5,二级,良
2024-01-21,汉口江滩,8,22,54,19,32,84,84,PM2.5,二级,良
2024-01-20,汉口江滩,7,25,38,17,26,57,57,PM2.5,二级,良
2024-01-20,汉口江滩,7,25,38,17,26,57,57,PM2.5,二级,良
2024-01-20,汉口江滩,7,25,38,17,26,57,57,PM2.5,二级,良
2024-01-20,汉口江滩,7,25,38,17,26,57,57,PM2.5,二级,良
2024-01-19,汉口江滩,7,33,15,25,9,26,33,--,一级,优
2024-01-19,汉口江滩,7,33,15,25,9,26,33,--,一级,优
2024-01-19,汉口江滩,7,33,15,25,9,26,33,--,一级,优
2024-01-19,汉口江滩,7,33,15,25,9,26,33,--,一级,优
2024-01-18,汉口江滩,7,24,21,20,17,39,39,--,一级,优
2024-01-18,汉口江滩,7,24,21,20,17,39,39,--,一级,优
2024-01-18,汉口江滩,7,24,21,20,17,39,39,--,一级,优
2024-01-18,汉口江滩,7,24,21,20,17,39,39,--,一级,优
2024-01-17,汉口江滩,6,33,16,20,5,29,33,--,一级,优
2024-01-17,汉口江滩,6,33,16,20,5,29,33,--,一级,优
2024-01-17,汉口江滩,6,33,16,20,5,29,33,--,一级,优
2024-01-17,汉口江滩,6,33,18,20,5,29,33,--,一级,优
2024-01-16,汉口江滩,6,30,38,14,21,53,53,PM2.5,二级,良
2024-01-16,汉口江滩,6,30,38,14,21,53,53,PM2.5,二级,良
2024-01-16,汉口江滩,6,30,38,14,21,53,53,PM2.5,二级,良
2024-01-16,汉口江滩,6,30,38,14,21,53,53,PM2.5,二级,良
2024-01-16,汉口江滩,6,30,38,14,21,53,53,PM2.5,二级,良
2024-01-15,汉口江滩,8,34,85,22,0,130,130,PM2.5,三级,轻度污染
2024-01-15,汉口江滩,8,34,85,22,0,130,130,PM2.5,三级,轻度污染
2024-01-15,汉口江滩,8,34,85,22,0,130,130,PM2.5,三级,轻度污染
2024-01-15,汉口江滩,8,34,85,22,0,130,130,PM2.5,三级,轻度污染
2024-01-15,汉口江滩,8,34,85,22,24,130,130,PM2.5,三级,轻度污染
2024-01-14,汉口江滩,10,73,110,31,32,214,214,PM2.5,五级,重度污染
2024-01-14,汉口江滩,10,73,110,31,32,214,214,PM2.5,五级,重度污染
2024-01-14,汉口江滩,10,73,110,31,32,214,214,PM2.5,五级,重度污染
2024-01-14,汉口江滩,10,73,110,31,32,214,214,PM2.5,五级,重度污染
2024-01-14,汉口江滩,10,73,110,31,32,214,214,PM2.5,五级,重度污染
2024-01-13,汉口江滩,11,90,75,31,39,108,108,PM2.5,三级,轻度污染
2024-01-13,汉口江滩,11,90,75,31,39,108,108,PM2.5,三级,轻度污染
2024-01-13,汉口江滩,11,90,75,31,39,108,108,PM2.5,三级,轻度污染
2024-01-13,汉口江滩,11,90,75,31,39,108,108,PM2.5,三级,轻度污染
2024-01-13,汉口江滩,11,90,75,31,39,108,108,PM2.5,三级,轻度污染
2024-01-12,汉口江滩,11,109,86,34,25,132,132,PM2.5,三级,轻度污染
2024-01-12,汉口江滩,11,109,86,34,25,132,132,PM2.5,三级,轻度污染
2024-01-12,汉口江滩,11,109,86,34,25,132,132,PM2.5,三级,轻度污染
2024-01-12,汉口江滩,11,109,86,34,25,132,132,PM2.5,三级,轻度污染
2024-01-12,汉口江滩,11,109,86,34,25,132,132,PM2.5,三级,轻度污染
2024-01-11,汉口江滩,10,94,84,27,32,134,134,PM2.5,三级,轻度污染
2024-01-11,汉口江滩,10,94,84,27,32,134,134,PM2.5,三级,轻度污染
2024-01-11,汉口江滩,10,94,84,27,32,134,134,PM2.5,三级,轻度污染
2024-01-11,汉口江滩,10,94,84,27,32,134,134,PM2.5,三级,轻度污染
2024-01-11,汉口江滩,10,94,84,27,32,134,134,PM2.5,三级,轻度污染
2024-01-10,汉口江滩,11,55,88,30,33,130,130,PM2.5,三级,轻度污染
2024-01-10,汉口江滩,11,55,88,30,33,130,130,PM2.5,三级,轻度污染
2024-01-10,汉口江滩,11,55,88,30,33,130,130,PM2.5,三级,轻度污染
2024-01-10,汉口江滩,11,55,88,30,33,130,130,PM2.5,三级,轻度污染
2024-01-10,汉口江滩,11,55,88,30,33,130,130,PM2.5,三级,轻度污染
2024-01-09,汉口江滩,9,73,97,29,28,123,123,PM2.5,三级,轻度污染
2024-01-09,汉口江滩,9,73,97,29,28,123,123,PM2.5,三级,轻度污染
2024-01-09,汉口江滩,9,73,97,29,28,123,123,PM2.5,三级,轻度污染
2024-01-09,汉口江滩,9,73,97,29,28,123,123,PM2.5,三级,轻度污染
2024-01-09,汉口江滩,9,73,97,29,28,123,123,PM2.5,三级,轻度污染
2024-01-08,汉口江滩,9,55,97,27,33,159,159,PM2.5,四级,中度污染
2024-01-08,汉口江滩,9,55,97,27,33,159,159,PM2.5,四级,中度污染
2024-01-08,汉口江滩,9,55,97,27,33,159,159,PM2.5,四级,中度污染
2024-01-08,汉口江滩,9,55,97,27,33,159,159,PM2.5,四级,中度污染
2024-01-08,汉口江滩,9,55,97,27,33,159,159,PM2.5,四级,中度污染
2024-01-07,汉口江滩,10,38,92,22,40,148,148,PM2.5,三级,轻度污染
2024-01-07,汉口江滩,10,38,92,22,40,148,148,PM2.5,三级,轻度污染
2024-01-07,汉口江滩,10,38,92,22,40,148,148,PM2.5,三级,轻度污染
2024-01-07,汉口江滩,10,38,92,22,40,148,148,PM2.5,三级,轻度污染
2024-01-07,汉口江滩,10,38,92,22,40,148,148,PM2.5,三级,轻度污染
2024-01-06,汉口江滩,9,59,72,15,32,89,89,PM2.5,二级,良
2024-01-06,汉口江滩,9,59,72,15,32,89,89,PM2.5,二级,良
2024-01-06,汉口江滩,9,59,72,15,32,89,89,PM2.5,二级,良
2024-01-06,汉口江滩,9,59,72,15,32,89,89,PM2.5,二级,良
2024-01-06,汉口江滩,9,59,72,15,32,89,89,PM2.5,二级,良
2024-01-05,汉口江滩,12,90,68,26,31,68,90,NO2,二级,良
2024-01-05,汉口江滩,12,90,68,26,31,68,90,NO2,二级,良
2024-01-05,汉口江滩,12,90,68,26,31,68,90,NO2,二级,良
2024-01-05,汉口江滩,12,90,68,26,31,68,90,NO2,二级,良
2024-01-05,汉口江滩,12,90,68,26,31,68,90,NO2,二级,良
2024-01-04,汉口江滩,0,0,0,0,0,0,0,--,--,--
2024-01-04,汉口江滩,9,67,61,22,32,49,67,NO2,二级,良
2024-01-04,汉口江滩,9,67,61,22,32,49,67,NO2,二级,良
2024-01-04,汉口江滩,9,67,61,22,32,49,67,NO2,二级,良
2024-01-04,汉口江滩,9,67,61,22,32,49,67,NO2,二级,良
2024-01-03,汉口江滩,6,34,54,17,33,57,57,PM2.5,二级,良
2024-01-03,汉口江滩,6,34,54,17,33,57,57,PM2.5,二级,良
2024-01-03,汉口江滩,6,34,54,17,33,57,57,PM2.5,二级,良
2024-01-03,汉口江滩,6,34,54,17,33,57,57,PM2.5,二级,良
2024-01-03,汉口江滩,6,34,54,17,33,57,57,PM2.5,二级,良
2024-01-02,汉口江滩,7,33,73,22,27,95,95,PM2.5,二级,良
2024-01-02,汉口江滩,7,33,73,22,27,95,95,PM2.5,二级,良
2024-01-02,汉口江滩,7,33,73,22,27,95,95,PM2.5,二级,良
2024-01-02,汉口江滩,7,33,73,22,27,95,95,PM2.5,二级,良
2024-01-02,汉口江滩,7,33,73,22,27,95,95,PM2.5,二级,良
2024-01-01,汉口江滩,10,37,81,26,43,105,105,PM2.5,三级,轻度污染
2024-01-01,汉口江滩,10,37,81,26,43,105,105,PM2.5,三级,轻度污染
2024-01-01,汉口江滩,10,37,81,26,43,105,105,PM2.5,三级,轻度污染
2024-01-01,汉口江滩,10,37,81,26,43,105,105,PM2.5,三级,轻度污染
2024-01-01,汉口江滩,0,0,0,0,0,0,0,--,--,--
2023-12-31,汉口江滩,8,33,75,21,47,67,75,PM10,二级,良
2023-12-31,汉口江滩,8,33,75,21,47,67,75,PM10,二级,良
2023-12-30,汉口江滩,8,54,110,30,40,135,135,PM2.5,三级,轻度污染
2023-12-30,汉口江滩,8,54,110,30,40,135,135,PM2.5,三级,轻度污染
2023-12-29,汉口江滩,8,65,136,33,17,217,217,PM2.5,五级,重度污染
2023-12-29,汉口江滩,8,65,136,33,17,217,217,PM2.5,五级,重度污染
2023-12-28,汉口江滩,8,47,121,31,34,216,216,PM2.5,五级,重度污染
2023-12-28,汉口江滩,8,47,121,31,34,216,216,PM2.5,五级,重度污染
2023-12-27,汉口江滩,8,54,98,26,33,182,182,PM2.5,四级,中度污染
2023-12-27,汉口江滩,8,54,98,26,33,182,182,PM2.5,四级,中度污染
2023-12-26,汉口江滩,13,77,64,24,24,77,77,NO2:PM2.5,二级,良
2023-12-26,汉口江滩,13,77,64,24,24,77,77,NO2:PM2.5,二级,良
2023-12-25,汉口江滩,10,90,72,29,27,82,90,NO2,二级,良
2023-12-25,汉口江滩,10,90,72,29,27,82,90,NO2,二级,良
2023-12-24,汉口江滩,10,88,67,28,26,88,88,NO2:PM2.5,二级,良
2023-12-24,汉口江滩,10,88,67,28,26,88,88,NO2:PM2.5,二级,良
2023-12-23,汉口江滩,11,64,58,23,24,77,77,PM2.5,二级,良
2023-12-23,汉口江滩,11,64,58,23,24,77,77,PM2.5,二级,良
2023-12-22,汉口江滩,10,33,48,19,31,58,58,PM2.5,二级,良
2023-12-22,汉口江滩,10,33,48,19,31,58,58,PM2.5,二级,良
2023-12-21,汉口江滩,7,20,54,12,37,59,59,PM2.5,二级,良
2023-12-21,汉口江滩,7,20,54,12,37,59,59,PM2.5,二级,良
2023-12-20,汉口江滩,6,23,60,20,0,87,87,PM2.5,二级,良
2023-12-20,汉口江滩,6,23,60,20,0,87,87,PM2.5,二级,良
2023-12-19,汉口江滩,6,30,31,19,27,40,40,--,一级,优
2023-12-19,汉口江滩,6,30,31,19,27,40,40,--,一级,优
2023-12-18,汉口江滩,5,24,25,18,22,38,38,--,一级,优
2023-12-18,汉口江滩,5,24,25,18,22,38,38,--,一级,优
2023-12-17,汉口江滩,7,20,32,18,34,30,34,--,一级,优
2023-12-17,汉口江滩,7,20,32,18,34,30,34,--,一级,优
2023-12-16,汉口江滩,6,10,30,14,31,13,31,--,一级,优
2023-12-16,汉口江滩,6,10,30,14,31,13,31,--,一级,优
2023-12-15,汉口江滩,5,15,23,22,24,13,24,--,一级,优
2023-12-15,汉口江滩,5,15,23,22,24,13,24,--,一级,优
2023-12-14,汉口江滩,5,27,5,23,7,9,27,--,一级,优
2023-12-14,汉口江滩,5,27,5,23,7,9,27,--,一级,优
2023-12-13,汉口江滩,5,28,34,23,14,50,50,--,一级,优
2023-12-13,汉口江滩,5,28,36,23,14,50,50,--,一级,优
2023-12-12,汉口江滩,5,25,33,19,22,36,36,--,一级,优
2023-12-12,汉口江滩,5,25,33,19,22,36,36,--,一级,优
2023-12-11,汉口江滩,5,19,17,14,16,8,19,--,一级,优
2023-12-11,汉口江滩,5,19,17,14,16,8,19,--,一级,优
2023-12-10,汉口江滩,6,29,52,20,13,54,54,PM2.5,二级,良
2023-12-10,汉口江滩,6,29,52,20,13,54,54,PM2.5,二级,良
2023-12-09,汉口江滩,11,79,63,30,14,52,79,NO2,二级,良
2023-12-09,汉口江滩,11,79,63,30,14,52,79,NO2,二级,良
2023-12-08,汉口江滩,9,85,66,30,22,72,85,NO2,二级,良
2023-12-08,汉口江滩,9,85,66,30,22,72,85,NO2,二级,良
2023-12-07,汉口江滩,8,80,62,18,35,46,80,NO2,二级,良
2023-12-07,汉口江滩,8,80,62,18,35,46,80,NO2,二级,良
2023-12-06,汉口江滩,8,88,78,27,38,74,88,NO2,二级,良
2023-12-06,汉口江滩,8,88,78,27,38,74,88,NO2,二级,良
2023-12-05,汉口江滩,9,89,69,31,38,75,89,NO2,二级,良
2023-12-05,汉口江滩,9,89,69,31,38,75,89,NO2,二级,良
2023-12-04,汉口江滩,10,60,61,21,39,80,80,PM2.5,二级,良
2023-12-04,汉口江滩,10,60,61,21,39,80,80,PM2.5,二级,良
2023-12-03,汉口江滩,12,72,58,25,38,77,77,PM2.5,二级,良
2023-12-03,汉口江滩,12,72,58,25,38,77,77,PM2.5,二级,良
2023-12-02,汉口江滩,10,70,50,20,26,54,70,NO2,二级,良
2023-12-02,汉口江滩,10,70,50,20,26,54,70,NO2,二级,良
2023-12-01,汉口江滩,8,45,35,14,32,39,45,--,一级,优
2023-12-01,汉口江滩,8,45,35,14,32,39,45,--,一级,优
2023-11-30,汉口江滩,8,35,43,13,19,29,43,--,一级,优
2023-11-30,汉口江滩,8,35,43,13,19,29,43,--,一级,优
2023-11-29,汉口江滩,8,45,69,20,42,62,69,PM10,二级,良
2023-11-29,汉口江滩,8,45,69,20,42,62,69,PM10,二级,良
2023-11-28,汉口江滩,8,65,72,30,34,69,72,PM10,二级,良
2023-11-28,汉口江滩,8,65,72,30,34,69,72,PM10,二级,良
2023-11-27,汉口江滩,7,60,62,22,25,58,62,PM10,二级,良
2023-11-27,汉口江滩,7,60,62,22,25,58,62,PM10,二级,良
2023-11-26,汉口江滩,6,34,52,15,22,65,65,PM2.5,二级,良
2023-11-26,汉口江滩,6,34,52,15,22,65,65,PM2.5,二级,良
2023-11-25,汉口江滩,9,42,51,18,22,49,51,PM10,二级,良
2023-11-25,汉口江滩,9,42,51,18,22,49,51,PM10,二级,良
2023-11-24,汉口江滩,7,27,52,9,35,26,52,PM10,二级,良
2023-11-24,汉口江滩,7,27,52,9,35,26,52,PM10,二级,良
2023-11-23,汉口江滩,7,43,66,15,41,43,66,PM10,二级,良
2023-11-23,汉口江滩,7,43,66,15,41,43,66,PM10,二级,良
2023-11-22,汉口江滩,10,103,73,34,12,72,103,NO2,三级,轻度污染
2023-11-22,汉口江滩,10,103,73,34,12,72,103,NO2,三级,轻度污染
2023-11-21,汉口江滩,12,88,63,30,38,59,88,NO2,二级,良
2023-11-21,汉口江滩,12,88,63,30,38,59,88,NO2,二级,良
2023-11-20,汉口江滩,10,85,68,28,38,65,85,NO2,二级,良
2023-11-20,汉口江滩,10,85,68,28,38,65,85,NO2,二级,良
2023-11-19,汉口江滩,9,84,67,24,38,60,84,NO2,二级,良
2023-11-19,汉口江滩,9,84,67,24,38,60,84,NO2,二级,良
2023-11-18,汉口江滩,8,77,75,26,33,60,77,NO2,二级,良
2023-11-18,汉口江滩,8,77,75,26,33,60,77,NO2,二级,良
2023-11-17,汉口江滩,7,64,98,18,32,58,98,PM10,二级,良
2023-11-17,汉口江滩,7,64,98,18,32,58,98,PM10,二级,良
2023-11-16,汉口江滩,6,42,80,16,31,36,80,PM10,二级,良
2023-11-16,汉口江滩,6,42,80,16,31,36,80,PM10,二级,良
2023-11-15,汉口江滩,10,63,60,27,19,65,65,PM2.5,二级,良
2023-11-15,汉口江滩,10,63,60,27,19,65,65,PM2.5,二级,良
2023-11-14,汉口江滩,8,65,52,19,31,55,65,NO2,二级,良
2023-11-14,汉口江滩,8,65,52,19,31,55,65,NO2,二级,良
2023-11-13,汉口江滩,7,34,41,11,31,39,41,--,一级,优
2023-11-13,汉口江滩,7,34,41,11,31,39,41,--,一级,优
2023-11-12,汉口江滩,6,23,33,13,39,28,39,--,一级,优
2023-11-12,汉口江滩,6,23,33,13,39,28,39,--,一级,优
2023-11-11,汉口江滩,6,32,27,14,16,16,32,--,一级,优
2023-11-11,汉口江滩,6,32,27,14,16,16,32,--,一级,优
2023-11-10,汉口江滩,6,25,51,17,23,38,51,PM10,二级,良
2023-11-10,汉口江滩,6,25,51,17,23,38,51,PM10,二级,良
2023-11-09,汉口江滩,6,32,40,19,33,45,45,--,一级,优
2023-11-09,汉口江滩,6,32,40,19,33,45,45,--,一级,优
2023-11-08,汉口江滩,7,37,36,18,48,38,48,--,一级,优
2023-11-08,汉口江滩,7,37,37,18,48,38,48,--,一级,优
2023-11-07,汉口江滩,9,42,40,20,47,35,47,--,一级,优
2023-11-07,汉口江滩,9,42,40,20,47,35,47,--,一级,优
2023-11-06,汉口江滩,6,39,24,15,37,13,39,--,一级,优
2023-11-06,汉口江滩,6,39,24,15,37,13,39,--,一级,优
2023-11-05,汉口江滩,6,38,55,26,17,49,55,PM10,二级,良
2023-11-05,汉口江滩,6,38,55,26,17,49,55,PM10,二级,良
2023-11-04,汉口江滩,7,48,80,24,18,62,80,PM10,二级,良
2023-11-04,汉口江滩,7,48,80,24,18,62,80,PM10,二级,良
2023-11-03,汉口江滩,10,64,76,25,98,72,98,O3_8h,二级,良
2023-11-03,汉口江滩,10,64,76,25,98,72,98,O3_8h,二级,良
2023-11-02,汉口江滩,8,78,53,20,73,50,78,NO2,二级,良
2023-11-02,汉口江滩,8,78,53,20,73,50,78,NO2,二级,良
2023-11-01,汉口江滩,8,100,60,22,71,57,100,NO2,二级,良
2023-11-01,汉口江滩,8,100,60,22,70,57,100,NO2,二级,良
2023-10-31,汉口江滩,7,82,72,23,79,69,82,NO2,二级,良
2023-10-31,汉口江滩,7,82,72,23,79,69,82,NO2,二级,良
2023-10-30,汉口江滩,8,102,87,23,82,84,102,NO2,三级,轻度污染
2023-10-30,汉口江滩,8,102,87,23,82,84,102,NO2,三级,轻度污染
2023-10-29,汉口江滩,8,103,112,29,72,105,112,PM10,三级,轻度污染
2023-10-29,汉口江滩,8,103,112,29,72,105,112,PM10,三级,轻度污染
2023-10-28,汉口江滩,9,84,126,27,50,115,126,PM10,三级,轻度污染
2023-10-28,汉口江滩,9,84,126,27,50,115,126,PM10,三级,轻度污染
2023-10-27,汉口江滩,11,69,89,26,39,85,89,PM10,二级,良
2023-10-27,汉口江滩,11,69,89,26,39,85,89,PM10,二级,良
2023-10-26,汉口江滩,7,89,92,25,64,0,92,PM10,二级,良
2023-10-26,汉口江滩,7,89,98,25,64,97,98,PM10,二级,良
2023-10-26,汉口江滩,7,89,98,25,64,97,98,PM10,二级,良
2023-10-25,汉口江滩,0,0,0,0,0,0,0,--,--,--
2023-10-25,汉口江滩,8,90,76,23,23,98,98,PM2.5,二级,良
2023-10-25,汉口江滩,8,90,76,23,23,108,108,PM2.5,三级,轻度污染
2023-10-24,汉口江滩,10,105,62,23,55,74,105,NO2,三级,轻度污染
2023-10-24,汉口江滩,10,105,62,23,55,73,105,NO2,三级,轻度污染
2023-10-24,汉口江滩,10,105,62,23,55,74,105,NO2,三级,轻度污染
2023-10-23,汉口江滩,8,72,54,17,79,45,79,O3_8h,二级,良
2023-10-23,汉口江滩,8,72,54,17,79,45,79,O3_8h,二级,良
2023-10-23,汉口江滩,8,72,54,17,79,45,79,O3_8h,二级,良
2023-10-22,汉口江滩,10,65,51,16,87,42,87,O3_8h,二级,良
2023-10-22,汉口江滩,10,65,51,16,87,42,87,O3_8h,二级,良
2023-10-22,汉口江滩,10,65,51,16,87,42,87,O3_8h,二级,良
2023-10-21,汉口江滩,8,42,29,11,65,18,65,O3_8h,二级,良
2023-10-21,汉口江滩,8,42,29,11,65,18,65,O3_8h,二级,良
2023-10-21,汉口江滩,8,42,29,11,65,18,65,O3_8h,二级,良
2023-10-20,汉口江滩,6,20,19,8,49,13,49,--,一级,优
2023-10-20,汉口江滩,6,20,19,8,49,13,49,--,一级,优
2023-10-20,汉口江滩,6,20,19,8,49,13,49,--,一级,优
2023-10-19,汉口江滩,6,24,55,13,45,38,55,PM10,二级,良
2023-10-19,汉口江滩,6,24,55,13,45,39,55,PM10,二级,良
2023-10-19,汉口江滩,6,24,55,13,45,38,55,PM10,二级,良
2023-10-18,汉口江滩,10,65,61,20,93,0,93,O3_8h,二级,良
2023-10-18,汉口江滩,10,65,61,20,92,36,92,O3_8h,二级,良
2023-10-18,汉口江滩,10,65,61,20,93,0,93,O3_8h,二级,良
2023-10-17,汉口江滩,10,54,57,16,106,55,106,O3_8h,三级,轻度污染
2023-10-17,汉口江滩,10,54,57,16,106,55,106,O3_8h,三级,轻度污染
2023-10-17,汉口江滩,10,54,57,16,106,55,106,O3_8h,三级,轻度污染
2023-10-16,汉口江滩,8,80,60,19,95,58,95,O3_8h,二级,良
2023-10-16,汉口江滩,8,80,69,19,95,58,95,O3_8h,二级,良
2023-10-16,汉口江滩,8,80,60,19,95,58,95,O3_8h,二级,良
2023-10-15,汉口江滩,7,74,60,15,75,58,75,O3_8h,二级,良
2023-10-15,汉口江滩,7,74,64,15,75,58,75,O3_8h,二级,良
2023-10-15,汉口江滩,7,74,60,15,75,58,75,O3_8h,二级,良
2023-10-14,汉口江滩,8,62,64,16,90,55,90,O3_8h,二级,良
2023-10-14,汉口江滩,8,62,64,16,90,55,90,O3_8h,二级,良
2023-10-14,汉口江滩,8,62,64,16,90,55,90,O3_8h,二级,良
2023-10-13,汉口江滩,7,35,57,16,84,54,84,O3_8h,二级,良
2023-10-13,汉口江滩,7,35,57,16,84,54,84,O3_8h,二级,良
2023-10-13,汉口江滩,7,35,57,16,84,54,84,O3_8h,二级,良
2023-10-12,汉口江滩,8,39,51,17,49,45,51,PM10,二级,良
2023-10-12,汉口江滩,8,39,51,17,49,45,51,PM10,二级,良
2023-10-12,汉口江滩,8,39,51,17,49,45,51,PM10,二级,良
2023-10-11,汉口江滩,7,38,46,12,83,39,83,O3_8h,二级,良
2023-10-11,汉口江滩,7,38,46,12,83,39,83,O3_8h,二级,良
2023-10-11,汉口江滩,7,38,46,12,83,39,83,O3_8h,二级,良
2023-10-10,汉口江滩,7,42,42,13,37,32,42,--,一级,优
2023-10-10,汉口江滩,7,42,43,13,37,32,43,--,一级,优
2023-10-10,汉口江滩,7,42,43,13,37,32,43,--,一级,优
2023-10-09,汉口江滩,7,32,24,11,41,20,41,--,一级,优
2023-10-09,汉口江滩,7,32,24,11,41,20,41,--,一级,优
2023-10-09,汉口江滩,7,32,24,11,41,20,41,--,一级,优
2023-10-08,汉口江滩,6,30,18,11,43,18,43,--,一级,优
2023-10-08,汉口江滩,6,30,18,11,43,18,43,--,一级,优
2023-10-08,汉口江滩,6,30,18,11,43,18,43,--,一级,优
2023-10-07,汉口江滩,6,18,20,11,26,16,26,--,一级,优
2023-10-07,汉口江滩,6,18,20,11,26,16,26,--,一级,优
2023-10-07,汉口江滩,6,18,20,11,26,16,26,--,一级,优
2023-10-06,汉口江滩,7,17,28,8,45,15,45,--,一级,优
2023-10-06,汉口江滩,7,17,28,8,45,15,45,--,一级,优
2023-10-06,汉口江滩,7,17,28,8,45,15,45,--,一级,优
2023-10-05,汉口江滩,7,15,42,13,60,38,60,O3_8h,二级,良
2023-10-05,汉口江滩,7,15,42,13,60,38,60,O3_8h,二级,良
2023-10-05,汉口江滩,7,15,42,13,60,38,60,O3_8h,二级,良
2023-10-04,汉口江滩,6,19,20,13,29,18,29,--,一级,优
2023-10-04,汉口江滩,6,19,20,13,29,18,29,--,一级,优
2023-10-04,汉口江滩,6,19,20,13,29,18,29,--,一级,优
2023-10-03,汉口江滩,6,17,9,13,29,12,29,--,一级,优
2023-10-03,汉口江滩,6,17,9,13,29,12,29,--,一级,优
2023-10-03,汉口江滩,6,17,9,13,29,12,29,--,一级,优
2023-10-02,汉口江滩,6,15,31,14,47,29,47,--,一级,优
2023-10-02,汉口江滩,6,15,31,14,47,29,47,--,一级,优
2023-10-02,汉口江滩,6,15,31,14,47,29,47,--,一级,优
2023-10-01,汉口江滩,7,25,33,16,50,30,50,--,一级,优
