序号,商品分类,商品名称,sku名称,skuID,零售价,特价,库存,条形码,店内码,货道/货架,进货价格,我的售价,姐的售价,调价,满减价格
481,男用玩具,【481】[侧卧美臀]双洞均可玩用具成人男用飞机杯5.3斤,【481】[侧卧美臀]双洞均可玩用具成人男用飞机杯5.3斤,1001015795,698.0,,0,618061431,,481,78,,225.0,,210
482,男用玩具,【482】[G奶+马甲线+熟女私处]超真实少妇倒模谜姬 天使木香奈细节半身,【482】[G奶+马甲线+熟女私处]超真实少妇倒模谜姬 天使木香奈细节半身,1001015796,1388.0,,0,470088058,,482,177,,568.0,,458
483,男用玩具,【483】[小脚软管美腿]妹妹这腿可以玩一年！谜姬 软骨腿模用具成人男用45cm,【483】[小脚软管美腿]妹妹这腿可以玩一年！谜姬 软骨腿模用具成人男用45cm,1001015797,680.0,,0,492610275,,483,78,,196.0,,210
484,男用玩具,【484】[纤细迷人]学妹身材超真实体验谜姬 铃木系列半实体倒模,【484】[纤细迷人]学妹身材超真实体验谜姬 铃木系列半实体倒模,1001015800,1688.0,,0,717563904,,484,191,,588.0,,494
485,男用玩具,【485】[丰乳肥臀]真人1：1复刻半身倒模谜姬 铃木樱子带腿半身倒模,【485】[丰乳肥臀]真人1：1复刻半身倒模谜姬 铃木樱子带腿半身倒模,1001015804,2088.0,,0,399262683,,485,383,,960.0,,972
486,男用玩具,【486】[丰乳美臀]谜姬 新垣琴音阴臀倒模,【486】[丰乳美臀]谜姬 新垣琴音阴臀倒模,1001015807,2288.0,,0,656185281,,486,565,,1274.0,,1429
487,男用玩具,【487】[小脚软管美腿]妹妹这腿可以玩一年！谜姬 软骨腿模用具成人男用70cm,【487】[小脚软管美腿]妹妹这腿可以玩一年！谜姬 软骨腿模用具成人男用70cm,1001015810,1688.0,,0,375038004,,487,188,,518.0,,485
488,男用玩具,【488】[纯欲女友]快来抱住娇巧妹妹谜姬 石原环奈细节全身倒模,【488】[纯欲女友]快来抱住娇巧妹妹谜姬 石原环奈细节全身倒模,1001015812,1788.0,,0,365534189,,488,206,,558.0,,529
489,男用玩具,【489】爽米训练器龟头锻炼器手动飞机杯男用自慰器便携口袋情趣,【489】爽米训练器龟头锻炼器手动飞机杯男用自慰器便携口袋情趣,1001015814,178.0,,0,6974408086017,,509,18,,88.0,,61
490,润滑液,【490】MizzZee/谜姬60g人体润滑剂水溶润滑油 夫妻房事成人,【490】MizzZee/谜姬60g人体润滑剂水溶润滑油 夫妻房事成人,1001015817,28.0,0.0,8,6937486621679,,179,1,38.0,6.0,,17
491,男用玩具,【491】雷霆暴风遛鸟杯智能飞机杯男性自慰器性玩具,【491】雷霆暴风遛鸟杯智能飞机杯男性自慰器性玩具,1001015820,538.0,,0,6920995496661,,341,79,,194.0,,213
492,男用玩具,【492】雷霆暴风手雷APP互动爆震飞机杯男性自慰器,【492】雷霆暴风手雷APP互动爆震飞机杯男性自慰器,1001015825,538.0,0.0,1,6920995496647,,332,79,198.0,194.0,,213
493,男用玩具,【493】谜姬拯救者X飞机杯男性用品保健品男士器具,【493】谜姬拯救者X飞机杯男性用品保健品男士器具,1001015827,668.0,,0,6974408085058,,489,75,,194.0,,202
494,润滑油,【494】壹小时延时喷剂男士延时喷雾壹小时印度神油,【494】壹小时延时喷剂男士延时喷雾壹小时印度神油,1001015829,488.0,,0,6974988740002,,510,45,,118.0,,128
495,延时助勃,【495】交悦冰火之恋男士外用延长时喷剂夫妻房事性趣保健品用品男士喷剂,【495】交悦冰火之恋男士外用延长时喷剂夫妻房事性趣保健品用品男士喷剂,1001015830,178.0,,0,6975278045494,,511,17,,184.0,,58
496,延时助勃,【496】激夫耐力控延时外用喷剂3ml男士控时持久喷雾不麻木,【496】激夫耐力控延时外用喷剂3ml男士控时持久喷雾不麻木,1001015831,308.0,,0,6922218100065,,512,33,,194.0,,99
497,延时助勃,【497】久皇男士外用延时喷剂男用持久喷雾,【497】久皇男士外用延时喷剂男用持久喷雾,1001015832,388.0,,0,6972332920070,,513,42,,225.0,,119
498,安全避孕,【498】[杜蕾斯]天然胶乳橡胶避孕套(激情装)3只/盒,【498】[杜蕾斯]天然胶乳橡胶避孕套(激情装)3只/盒,1001015833,138.0,0.0,1,6923146198094,,249,12,50.0,58.0,,45
499,安全避孕,【499】杰士邦]天然胶乳橡胶避孕套(敢做敢爱)10只/盒,【499】杰士邦]天然胶乳橡胶避孕套(敢做敢爱)10只/盒,1001015901,58.0,0.0,1,6927099403984,,180,10,50.0,27.0,,39
500,安全避孕,【500】[杰士邦]天然胶乳橡胶避孕套(零感超薄)(52±2)mm*3只/盒,【500】[杰士邦]天然胶乳橡胶避孕套(零感超薄)(52±2)mm*3只/盒,1001015834,38.0,0.0,2,4902510020102,,181,9,20.0,20.0,,37
501,安全避孕,【501】[杜蕾斯]天然胶乳橡胶避孕套(玻尿酸超薄装)(无色透明)(香草）,【501】[杜蕾斯]天然胶乳橡胶避孕套(玻尿酸超薄装)(无色透明)(香草）,1001015835,58.0,0.0,1,6923146100370,,182,16,40.0,19.0,,54
502,安全避孕,【502】[杜蕾斯]天然胶乳橡胶避孕套(超薄)52mm*12只/盒,【502】[杜蕾斯]天然胶乳橡胶避孕套(超薄)52mm*12只/盒,1001015894,108.0,,0,6923146100028,,490,39,,97.0,,111
503,安全避孕,【503】[名流]天然胶乳橡胶避孕套(光面超薄型)52mm*50只/盒,【503】[名流]天然胶乳橡胶避孕套(光面超薄型)52mm*50只/盒,1001015836,78.0,0.0,1,6936296775626,,183,16,62.0,34.0,,54
504,安全避孕,【504】[冈本]天然胶乳橡胶避孕套(超润滑)(直形光面型)(53±2mm)*10片/盒,【504】[冈本]天然胶乳橡胶避孕套(超润滑)(直形光面型)(53±2mm)*10片/盒,1001015837,68.0,,0,4547691689702,,184,17,,26.0,,58
505,安全避孕,【505】第六感水晶狼牙套男用刺套透明水晶狼牙套情趣套,【505】第六感水晶狼牙套男用刺套透明水晶狼牙套情趣套,1001015838,28.0,0.0,2,6932564452275,,185,3,20.0,11.0,,22
506,男用玩具,【506】谜姬倒模松岛系列名器男用自慰器性玩具飞机杯,【506】谜姬倒模松岛系列名器男用自慰器性玩具飞机杯,1001015839,118.0,0.0,2,6937486617320,,186,7,40.0,13.0,,32
507,男用玩具,【507】来乐奶茶杯名器倒模阴茎锻炼训练器男用自慰飞机杯,【507】来乐奶茶杯名器倒模阴茎锻炼训练器男用自慰飞机杯,1001015840,108.0,0.0,3,6970556032838,,187,11,50.0,31.0,,43
508,男用玩具,【508】魅爱空间娇羞萌妹名器倒模飞机杯男用自慰器,【508】魅爱空间娇羞萌妹名器倒模飞机杯男用自慰器,1001015841,158.0,0.0,1,6937486621570,,188,15,80.0,39.0,,53
509,男用玩具,【509】久爱猫女飞机杯吸夹成人情趣用品男用自慰器手动飞机杯阴部倒模,【509】久爱猫女飞机杯吸夹成人情趣用品男用自慰器手动飞机杯阴部倒模,1001015842,138.0,0.0,1,6934595465156,,189,13,50.0,29.0,,47
510,物料区,【510】收藏后即可领取黑丝一条（单点不送哦） 成人用具情趣用品,【510】收藏后即可领取黑丝一条（单点不送哦） 成人用具情趣用品,1001015843,28.0,0.0,1,585850335,,190,2,0.0,0.0,,19
511,情趣内衣,【511】情趣吊带丝袜女夏季一体式红色连体长筒纯欲性感开档免脱,【511】情趣吊带丝袜女夏季一体式红色连体长筒纯欲性感开档免脱,1001015844,108.0,0.0,1,288536512,,298,12,70.0,69.0,,44
512,情趣内衣,【512】情趣吊带丝袜女夏季一体式黑色连体长筒纯欲性感开档免脱,【512】情趣吊带丝袜女夏季一体式黑色连体长筒纯欲性感开档免脱,1001015895,108.0,0.0,2,120836084,,299,12,70.0,69.0,,44
513,情趣内衣,【513】情趣吊带丝袜女夏季一体式白色连体长筒纯欲性感开档免脱,【513】情趣吊带丝袜女夏季一体式白色连体长筒纯欲性感开档免脱,1001015849,108.0,0.0,2,217331447,,300,12,70.0,69.0,,44
