交易日期,开盘点位,最高点位,最低点位,收盘价,涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅,成交量(万股),成交额(万元),持仓量
2020-06-23,1507.29,1523.04,1497.13,1508.78,2.68,0.18,-53.22,-3.41,53803.76,658247.22,
2020-06-22,1515.79,1520.02,1503.96,1506.1,-14.6,-0.96,-55.9,-3.58,47525.29,492852.76,
2020-06-19,1505.4,1523.15,1502.52,1520.7,16.09,1.07,-41.3,-2.64,54652.7,565186.53,
2020-06-18,1517.68,1524.83,1502.39,1504.6,-16.36,-1.08,-57.39,-3.67,57254.36,566509.8,
2020-06-17,1513.35,1522.33,1504.89,1520.96,7.56,0.5,-41.04,-2.63,65229.02,643512.1,
2020-06-16,1512.79,1515.81,1497.66,1513.4,10.88,0.72,-48.6,-3.11,67685.27,646717.38,
2020-06-15,1495.41,1522.52,1493.36,1502.51,15.07,1.01,-59.48,-3.81,87712.46,860562.9,
2020-06-12,1439.67,1489.27,1435.52,1487.45,20.84,1.42,-74.55,-4.77,66719.16,607162.92,
2020-06-11,1463.27,1486.97,1460.73,1466.61,10.19,0.7,-95.39,-6.11,47619.23,518646.04,
2020-06-10,1467.31,1467.31,1450.69,1456.41,-10.33,-0.7,-105.58,-6.76,46823.16,371365.81,
2020-06-09,1451.93,1466.91,1443.98,1466.75,15.02,1.03,-95.25,-6.1,44308.46,390452.24,
2020-06-08,1457.79,1460.4,1447.99,1451.73,-3.1,-0.21,-110.27,-7.06,44427.74,393143.36,
2020-06-05,1446.5,1455.13,1440.62,1454.82,13.26,0.92,-107.17,-6.86,50127.86,396358.99,
2020-06-04,1441.09,1444.58,1428.85,1441.56,10.64,0.74,-120.43,-7.71,43001.24,338758.63,
2020-06-03,1440.35,1443.63,1428.87,1430.92,0.77,0.05,-131.07,-8.39,46253.48,380342.04,
2020-06-02,1417.58,1435.7,1414.27,1430.15,16.75,1.19,-131.84,-8.44,44886.79,379172.29,
2020-06-01,1381.48,1414.7,1381.48,1413.4,36.91,2.68,-148.59,-9.51,46370.82,374461.29,
2020-05-29,1357.5,1384.22,1356.85,1376.49,17.58,1.29,-185.5,-11.88,36949.68,290458.61,
2020-05-28,1360.21,1370.79,1344.56,1358.91,-0.47,-0.03,-203.08,-13.0,30594.01,266680.85,
2020-05-27,1367.12,1367.12,1352.91,1359.38,-6.17,-0.45,-202.62,-12.97,28532.09,245011.92,
2020-05-26,1347.71,1365.88,1346.09,1365.54,23.04,1.72,-196.45,-12.58,29490.31,253453.73,
2020-05-25,1346.03,1349.53,1337.01,1342.5,-5.36,-0.4,-219.49,-14.05,29464.48,262165.41,
2020-05-22,1374.29,1374.67,1340.49,1347.87,-29.66,-2.15,-214.13,-13.71,41112.3,293616.52,
2020-05-21,1396.58,1396.58,1373.8,1377.52,-19.15,-1.37,-184.47,-11.81,48372.89,329631.08,
2020-05-20,1400.36,1407.27,1392.15,1396.67,-6.52,-0.46,-165.33,-10.58,49742.81,329809.18,
2020-05-19,1397.65,1403.52,1392.97,1403.18,7.98,0.57,-158.81,-10.17,33258.5,316821.68,
2020-05-18,1409.23,1410.44,1389.43,1395.21,-19.63,-1.39,-166.79,-10.68,34610.32,319437.59,
2020-05-15,1420.86,1423.88,1411.94,1414.84,-0.56,-0.04,-147.16,-9.42,34434.66,330387.02,
2020-05-14,1419.54,1428.81,1414.22,1415.4,-10.38,-0.73,-146.59,-9.39,40978.91,448555.5,
2020-05-13,1417.4,1427.41,1411.5,1425.79,3.84,0.27,-136.21,-8.72,37009.94,357954.84,
2020-05-12,1431.04,1432.34,1410.22,1421.94,-8.17,-0.57,-140.06,-8.97,29188.53,266867.37,
2020-05-11,1437.04,1441.81,1422.94,1430.11,-0.96,-0.07,-131.88,-8.44,34722.05,323414.23,
2020-05-08,1421.95,1434.37,1421.65,1431.07,15.85,1.12,-130.92,-8.38,39909.83,380335.98,
2020-05-07,1422.58,1429.52,1414.72,1415.23,-9.78,-0.69,-146.77,-9.4,37807.47,354791.56,
2020-05-06,1389.52,1425.97,1387.85,1425.01,19.31,1.37,-136.99,-8.77,40264.7,385934.15,
2020-04-30,1387.54,1411.0,1387.54,1405.7,23.88,1.73,-156.29,-10.01,37559.09,339215.13,
2020-04-29,1374.78,1395.63,1370.73,1381.82,0.33,0.02,-180.17,-11.53,37149.75,277289.83,
2020-04-28,1421.53,1422.07,1348.49,1381.5,-40.74,-2.86,-180.5,-11.56,55964.15,425561.07,
2020-04-27,1440.22,1442.61,1417.8,1422.24,-20.73,-1.44,-139.76,-8.95,45143.03,361475.15,
2020-04-24,1478.25,1478.25,1439.12,1442.97,-38.49,-2.6,-119.02,-7.62,52395.31,484795.89,
2020-04-23,1496.46,1496.62,1474.05,1481.46,-12.16,-0.81,-80.54,-5.16,41817.46,405469.29,
2020-04-22,1474.82,1493.79,1468.75,1493.62,10.88,0.73,-68.37,-4.38,38895.64,351323.59,
2020-04-21,1493.59,1493.59,1470.08,1482.74,-15.29,-1.02,-79.26,-5.07,38130.15,353543.7,
2020-04-20,1489.37,1499.03,1482.91,1498.03,6.94,0.47,-63.96,-4.09,37243.45,328612.7,
2020-04-17,1497.83,1503.26,1487.88,1491.1,-0.88,-0.06,-70.9,-4.54,44003.53,392546.91,
2020-04-16,1482.62,1493.65,1477.09,1491.98,2.72,0.18,-70.01,-4.48,45597.18,424022.03,
2020-04-15,1503.81,1507.16,1486.73,1489.26,-15.94,-1.06,-72.74,-4.66,50493.18,469270.8,
2020-04-14,1486.75,1505.6,1485.31,1505.2,24.86,1.68,-56.8,-3.64,47366.8,425684.09,
2020-04-13,1487.86,1487.86,1468.88,1480.34,-15.12,-1.01,-81.66,-5.23,49061.72,429569.7,
2020-04-10,1532.11,1532.11,1493.59,1495.45,-37.98,-2.48,-66.54,-4.26,55716.71,445135.3,
2020-04-09,1528.25,1540.15,1525.5,1533.44,11.16,0.73,-28.56,-1.83,56847.68,478021.49,
2020-04-08,1500.1,1524.93,1496.79,1522.28,15.97,1.06,-39.72,-2.54,59255.37,539715.14,
2020-04-07,1482.69,1511.18,1480.19,1506.31,44.96,3.08,-55.69,-3.57,67333.9,613401.74,
2020-04-03,1458.41,1469.18,1455.9,1461.34,0.54,0.04,-100.65,-6.44,51356.61,465648.38,
2020-04-02,1425.3,1460.82,1421.54,1460.8,24.69,1.72,-101.2,-6.48,41841.89,361819.49,
2020-04-01,1444.2,1458.58,1431.21,1436.11,-16.65,-1.15,-125.89,-8.06,42504.02,379867.87,
2020-03-31,1471.34,1474.8,1450.01,1452.76,-13.83,-0.94,-109.24,-6.99,42933.57,378239.01,
2020-03-30,1480.84,1480.84,1451.17,1466.59,-29.62,-1.98,-95.41,-6.11,55755.33,515108.59,
2020-03-27,1503.08,1512.63,1493.16,1496.2,7.79,0.52,-65.79,-4.21,51388.04,476124.93,
2020-03-26,1495.49,1510.49,1486.0,1488.41,-15.72,-1.04,-73.59,-4.71,51469.0,520508.94,
2020-03-25,1489.64,1506.56,1481.32,1504.13,39.11,2.67,-57.87,-3.7,59970.59,579031.88,
2020-03-24,1466.93,1472.44,1429.14,1465.02,20.44,1.41,-96.98,-6.21,50486.79,480381.04,
2020-03-23,1482.16,1488.65,1440.28,1444.58,-72.95,-4.81,-117.42,-7.52,52920.32,499974.72,
2020-03-20,1509.45,1517.99,1488.89,1517.53,21.05,1.41,-44.47,-2.85,52088.14,534300.06,
2020-03-19,1487.6,1504.75,1461.7,1496.48,5.63,0.38,-65.52,-4.19,62315.95,606519.31,
2020-03-18,1524.51,1545.76,1490.59,1490.85,-22.54,-1.49,-71.15,-4.55,64535.51,643084.42,
2020-03-17,1535.45,1542.06,1469.31,1513.39,-9.79,-0.64,-48.61,-3.11,68385.27,694566.03,
2020-03-16,1587.04,1596.61,1515.51,1523.18,-48.04,-3.06,-38.81,-2.48,81206.15,846309.8,
2020-03-13,1520.19,1585.64,1519.54,1571.22,-37.61,-2.34,9.22,0.59,76414.09,703843.36,
2020-03-12,1630.6,1635.01,1598.06,1608.83,-40.24,-2.44,46.84,3.0,70103.09,739145.35,
2020-03-11,1658.45,1673.53,1647.81,1649.07,-11.38,-0.69,87.07,5.57,81300.28,836200.17,
2020-03-10,1607.43,1660.45,1591.84,1660.45,25.66,1.57,98.46,6.3,101110.27,1085036.99,
2020-03-09,1667.58,1680.42,1632.21,1634.79,-58.97,-3.48,72.8,4.66,84668.73,900089.11,
2020-03-06,1674.35,1700.83,1668.47,1693.76,-0.7,-0.04,131.76,8.44,91887.96,976570.01,
2020-03-05,1690.15,1696.23,1677.46,1694.46,14.84,0.88,132.46,8.48,98496.86,975540.2,
2020-03-04,1650.13,1679.62,1643.9,1679.62,16.5,0.99,117.62,7.53,93819.17,1016349.11,
2020-03-03,1669.34,1691.61,1649.98,1663.12,11.17,0.68,101.13,6.47,104126.29,1125865.83,
2020-03-02,1616.52,1657.99,1616.32,1651.95,57.83,3.63,89.96,5.76,106944.96,1135156.22,
2020-02-28,1637.52,1660.21,1592.86,1594.12,-90.03,-5.35,32.12,2.06,108812.11,1087485.92,
2020-02-27,1681.3,1700.1,1652.96,1684.15,10.98,0.66,122.15,7.82,113492.47,1142552.09,
2020-02-26,1678.1,1706.66,1668.25,1673.17,-24.74,-1.46,111.18,7.12,139077.47,1286094.42,
2020-02-25,1686.78,1698.65,1632.87,1697.92,-18.08,-1.05,135.92,8.7,119607.26,1074781.45,
2020-02-24,1682.39,1717.46,1677.76,1716.0,28.83,1.71,154.0,9.86,98324.51,1049269.99,
2020-02-21,1670.41,1701.19,1666.65,1687.17,19.75,1.18,125.18,8.01,103529.82,1019067.69,
2020-02-20,1646.89,1669.1,1628.29,1667.42,24.84,1.51,105.43,6.75,88256.11,829547.44,
2020-02-19,1664.86,1669.71,1641.98,1642.58,-24.92,-1.49,80.59,5.16,81171.53,792248.48,
2020-02-18,1641.54,1667.71,1638.62,1667.5,27.75,1.69,105.51,6.75,91349.73,852303.8,
2020-02-17,1590.67,1639.76,1590.67,1639.76,52.6,3.31,77.76,4.98,85078.42,813579.23,
2020-02-14,1586.58,1597.51,1574.64,1587.15,-6.53,-0.41,25.16,1.61,75747.81,723678.4,
2020-02-13,1617.0,1618.43,1585.44,1593.68,-19.47,-1.21,31.69,2.03,91114.32,931400.25,
2020-02-12,1574.64,1614.42,1572.65,1613.15,32.1,2.03,51.15,3.27,91399.24,909713.94,
2020-02-11,1602.67,1603.6,1573.98,1581.05,-15.64,-0.98,19.05,1.22,106608.21,1043890.31,
2020-02-10,1576.13,1597.43,1570.31,1596.69,19.73,1.25,34.69,2.22,58757.21,630695.71,
2020-02-07,1541.03,1577.09,1535.43,1576.96,39.87,2.59,14.96,0.96,62812.07,677443.06,
2020-02-06,1495.95,1543.78,1481.36,1537.09,49.57,3.33,-24.91,-1.59,64617.43,710652.98,
2020-02-05,1456.35,1512.32,1456.35,1487.52,35.06,2.41,-74.48,-4.77,60009.76,682608.34,
2020-02-04,1377.0,1457.81,1377.0,1452.46,-11.64,-0.8,-109.54,-7.01,78890.25,800773.69,
2020-02-03,1458.67,1479.38,1458.67,1464.1,-134.0,-8.38,-97.89,-6.27,37085.49,513686.8,
2020-01-23,1629.47,1650.09,1583.34,1598.1,-48.56,-2.95,36.11,2.31,73131.33,744730.6,
2020-01-22,1639.69,1657.01,1619.39,1646.67,-3.31,-0.2,84.67,5.42,63798.61,543492.33,
2020-01-21,1679.07,1679.07,1648.65,1649.98,-29.03,-1.73,87.98,5.63,50863.25,497028.17,
2020-01-20,1668.56,1679.01,1659.94,1679.01,18.4,1.11,117.02,7.49,55328.67,558871.56,
2020-01-17,1675.22,1681.58,1658.59,1660.61,-14.31,-0.85,98.61,6.31,42384.58,434579.07,
2020-01-16,1678.06,1692.0,1671.85,1674.92,-7.35,-0.44,112.92,7.23,52765.21,545166.42,
2020-01-15,1692.58,1693.01,1669.98,1682.27,-15.27,-0.9,120.28,7.7,42065.15,435588.5,
2020-01-14,1704.17,1711.61,1696.41,1697.54,-4.68,-0.27,135.54,8.68,58981.0,599455.49,
2020-01-13,1688.66,1702.22,1670.96,1702.22,14.1,0.84,140.23,8.98,52090.58,579125.78,
2020-01-10,1697.91,1697.91,1674.65,1688.12,-4.01,-0.24,126.13,8.07,48555.58,504750.82,
2020-01-09,1690.48,1699.61,1673.4,1692.13,19.92,1.19,130.14,8.33,64163.44,705634.36,
2020-01-08,1704.37,1706.77,1667.85,1672.21,-45.59,-2.65,110.21,7.06,71857.33,672634.54,
2020-01-07,1681.41,1719.47,1681.41,1717.8,37.43,2.23,155.8,9.97,75008.58,736765.76,
2020-01-06,1657.79,1697.06,1648.57,1680.37,11.48,0.69,118.38,7.58,75618.34,779806.03,
2020-01-03,1657.03,1672.96,1654.94,1668.89,22.59,1.37,106.9,6.84,60386.57,675221.37,
2020-01-02,1601.41,1647.58,1601.26,1646.3,56.23,3.54,84.31,5.4,67074.71,658425.1,
2019-12-31,1580.34,1593.93,1576.14,1590.07,7.68,0.49,28.08,1.8,45103.06,401523.47,
2019-12-30,1556.88,1586.87,1547.23,1582.39,16.53,1.06,20.4,1.31,51499.34,483818.02,
2019-12-27,1584.14,1602.44,1565.69,1565.86,-16.2,-1.02,3.87,0.25,57901.81,569372.26,
2019-12-26,1565.58,1583.34,1562.7,1582.06,12.93,0.82,20.07,1.28,42089.81,385920.54,
2019-12-25,1559.55,1571.85,1556.45,1569.14,3.02,0.19,7.14,0.46,37195.87,389448.12,
2019-12-24,1536.14,1566.37,1531.02,1566.12,34.47,2.25,4.12,0.26,40380.41,396860.06,
2019-12-23,1562.24,1565.52,1530.5,1531.65,-33.58,-2.15,-30.34,-1.94,49094.31,456577.73,
2019-12-20,1583.09,1594.12,1564.57,1565.23,-16.27,-1.03,3.23,0.21,52893.79,501393.32,
2019-12-19,1561.66,1583.9,1559.87,1581.5,19.93,1.28,19.5,1.25,55484.3,553283.97,
2019-12-18,1552.31,1576.4,1551.2,1561.57,11.7,0.76,-0.42,-0.03,57682.0,589755.94,
2019-12-17,1526.64,1552.69,1524.85,1549.87,27.75,1.82,-12.12,-0.78,65096.17,628205.32,
2019-12-16,1494.95,1522.41,1493.91,1522.12,31.59,2.12,-39.87,-2.55,47840.89,449961.02,
2019-12-13,1488.14,1493.07,1480.4,1490.53,8.83,0.6,-71.47,-4.58,35866.69,335962.95,
2019-12-12,1487.94,1493.52,1479.97,1481.7,-8.29,-0.56,-80.3,-5.14,32577.85,315877.46,
2019-12-11,1483.92,1500.03,1483.92,1489.99,7.65,0.52,-72.01,-4.61,35370.51,332357.68,
2019-12-10,1463.05,1483.82,1460.63,1482.33,18.07,1.23,-79.66,-5.1,33734.15,310323.82,
2019-12-09,1461.33,1466.6,1456.12,1464.26,2.94,0.2,-97.73,-6.26,28690.85,303138.42,
2019-12-06,1444.01,1462.46,1440.36,1461.33,16.24,1.12,-100.67,-6.44,28993.75,322875.64,
2019-12-05,1436.21,1445.6,1436.21,1445.08,12.63,0.88,-116.91,-7.48,26156.6,234135.34,
2019-12-04,1428.62,1439.82,1425.62,1432.46,-1.91,-0.13,-129.54,-8.29,23208.13,227237.05,
2019-12-03,1420.27,1434.49,1416.95,1434.37,5.32,0.37,-127.63,-8.17,24133.84,211738.39,
2019-12-02,1415.8,1429.05,1412.88,1429.05,12.35,0.87,-132.95,-8.51,25373.47,244564.99,
2019-11-29,1414.52,1419.81,1404.88,1416.7,-1.05,-0.07,-145.3,-9.3,23277.75,232816.44,
2019-11-28,1420.99,1425.47,1413.36,1417.75,-10.06,-0.7,-144.25,-9.23,22851.05,206967.55,
2019-11-27,1429.77,1435.71,1419.51,1427.8,-10.44,-0.73,-134.19,-8.59,26483.94,243762.85,
2019-11-26,1423.24,1438.27,1422.6,1438.24,15.57,1.09,-123.75,-7.92,32051.85,289902.01,
2019-11-25,1436.72,1437.49,1415.01,1422.67,-7.41,-0.52,-139.33,-8.92,29812.05,309261.59,
2019-11-22,1453.26,1460.67,1425.85,1430.08,-18.38,-1.27,-131.92,-8.45,36086.56,398180.68,
2019-11-21,1440.6,1454.94,1440.55,1448.45,3.54,0.25,-113.54,-7.27,28703.41,361861.26,
2019-11-20,1458.52,1464.91,1443.72,1444.91,-11.35,-0.78,-117.08,-7.5,44180.27,627871.46,
2019-11-19,1416.92,1457.92,1413.81,1456.26,36.68,2.58,-105.74,-6.77,41740.61,494897.15,
2019-11-18,1400.36,1420.28,1397.25,1419.58,19.43,1.39,-142.42,-9.12,30312.71,345466.52,
2019-11-15,1401.66,1417.86,1395.64,1400.15,-2.06,-0.15,-161.85,-10.36,30847.25,333014.64,
2019-11-14,1397.35,1405.18,1393.63,1402.21,4.55,0.33,-159.79,-10.23,23657.61,219952.05,
2019-11-13,1406.23,1406.23,1391.55,1397.65,-8.32,-0.59,-164.34,-10.52,26722.88,245742.38,
2019-11-12,1405.99,1408.63,1387.05,1405.97,-0.08,-0.01,-156.03,-9.99,30010.95,253742.97,
2019-11-11,1431.71,1431.71,1404.2,1406.05,-35.3,-2.45,-155.95,-9.98,37342.19,333193.57,
2019-11-08,1450.36,1456.79,1440.19,1441.34,-2.79,-0.19,-120.65,-7.72,37419.48,340767.02,
2019-11-07,1428.38,1444.98,1426.19,1444.13,14.58,1.02,-117.87,-7.55,28104.59,254870.08,
2019-11-06,1445.12,1445.12,1423.01,1429.55,-16.94,-1.17,-132.45,-8.48,24960.3,219146.01,
2019-11-05,1446.12,1450.19,1430.99,1446.49,-1.47,-0.1,-115.51,-7.39,30118.53,268031.81,
2019-11-04,1452.24,1460.44,1446.17,1447.96,-3.71,-0.26,-114.03,-7.3,33314.54,292942.65,
2019-11-01,1430.79,1451.89,1425.99,1451.68,16.33,1.14,-110.32,-7.06,33229.86,295944.47,
2019-10-31,1457.75,1464.8,1434.36,1435.35,-24.66,-1.69,-126.65,-8.11,38100.92,326322.84,
2019-10-30,1480.25,1480.9,1454.35,1460.0,-26.77,-1.8,-101.99,-6.53,37382.41,311009.18,
2019-10-29,1521.82,1521.87,1486.69,1486.77,-29.81,-1.97,-75.23,-4.82,43289.42,397293.36,
2019-10-28,1499.85,1517.26,1495.2,1516.58,35.45,2.39,-45.41,-2.91,51510.19,478374.04,
2019-10-25,1483.8,1485.28,1464.07,1481.14,-5.43,-0.37,-80.86,-5.18,35660.28,282254.13,
2019-10-24,1480.98,1493.47,1480.02,1486.57,-0.98,-0.07,-75.43,-4.83,34344.97,290516.23,
2019-10-23,1491.21,1493.68,1482.15,1487.55,-3.71,-0.25,-74.45,-4.77,33666.68,272999.72,
2019-10-22,1472.41,1491.35,1472.41,1491.25,19.55,1.33,-70.74,-4.53,31935.8,290551.09,
2019-10-21,1475.8,1476.59,1453.87,1471.7,-6.09,-0.41,-90.3,-5.78,34195.37,277700.23,
2019-10-18,1494.03,1503.66,1471.78,1477.79,-16.26,-1.09,-84.21,-5.39,42229.52,333140.65,
2019-10-17,1497.36,1507.89,1488.67,1494.05,-8.68,-0.58,-67.95,-4.35,38434.26,304144.35,
2019-10-16,1497.46,1510.76,1497.46,1502.73,4.78,0.32,-59.27,-3.79,39258.17,343318.29,
2019-10-15,1511.06,1511.06,1492.85,1497.95,-15.38,-1.02,-64.04,-4.1,37942.41,362137.35,
2019-10-14,1501.58,1519.06,1501.38,1513.33,21.59,1.45,-48.67,-3.12,40426.09,396313.41,
2019-10-11,1490.04,1500.82,1474.63,1491.74,9.42,0.64,-70.26,-4.5,34723.57,326767.88,
2019-10-10,1473.06,1483.48,1467.98,1482.32,8.78,0.6,-79.68,-5.1,29772.15,250430.42,
2019-10-09,1456.75,1473.65,1451.98,1473.54,12.4,0.85,-88.46,-5.66,32810.02,273560.16,
2019-10-08,1469.97,1477.52,1458.31,1461.14,0.31,0.02,-100.86,-6.46,31847.78,285379.06,
2019-09-30,1484.0,1488.69,1460.82,1460.82,-22.46,-1.51,-101.17,-6.48,26532.73,239671.72,
2019-09-27,1465.27,1488.78,1465.27,1483.28,12.29,0.84,-78.71,-5.04,32213.88,299991.91,
2019-09-26,1517.4,1520.43,1470.06,1470.99,-44.2,-2.92,-91.01,-5.83,42769.77,413752.08,
2019-09-25,1539.95,1540.51,1512.96,1515.18,-28.5,-1.85,-46.81,-3.0,37279.38,378687.82,
2019-09-24,1540.57,1554.21,1533.13,1543.68,3.43,0.22,-18.32,-1.17,33074.28,328205.03,
2019-09-23,1544.07,1544.07,1528.84,1540.25,-10.26,-0.66,-21.75,-1.39,37711.52,367873.53,
2019-09-20,1555.11,1558.45,1546.67,1550.51,-7.04,-0.45,-11.49,-0.74,34221.12,329800.24,
2019-09-19,1551.56,1557.87,1543.73,1557.55,-0.69,-0.04,-4.45,-0.28,38494.46,355425.97,
2019-09-18,1560.82,1567.0,1555.46,1558.24,8.24,0.53,-3.76,-0.24,39674.9,366706.28,
2019-09-17,1580.33,1580.61,1544.18,1550.0,-35.82,-2.26,-12.0,-0.77,45780.39,415695.82,
2019-09-16,1588.84,1591.94,1577.02,1585.82,1.71,0.11,23.83,1.53,41395.78,391527.64,
2019-09-12,1570.04,1584.43,1566.3,1584.11,15.49,0.99,22.11,1.42,39086.72,369757.0,
2019-09-11,1585.34,1586.96,1566.22,1568.62,-15.29,-0.97,6.62,0.42,50026.85,468852.4,
2019-09-10,1583.7,1587.41,1570.53,1583.91,0.22,0.01,21.91,1.4,54854.31,534502.57,
2019-09-09,1562.91,1583.68,1557.36,1583.68,27.61,1.77,21.69,1.39,62516.47,613240.08,
2019-09-06,1554.35,1563.87,1544.49,1556.08,3.09,0.2,-5.92,-0.38,46471.44,444037.86,
2019-09-05,1551.42,1575.82,1545.84,1552.99,6.08,0.39,-9.01,-0.58,64777.2,588298.4,
2019-09-04,1523.37,1546.91,1520.15,1546.91,13.42,0.88,-15.09,-0.97,53720.06,475637.39,
2019-09-03,1520.35,1534.55,1517.18,1533.48,24.99,1.66,-28.51,-1.83,63368.74,526250.32,
2019-09-02,1470.16,1508.74,1467.09,1508.49,36.14,2.45,-53.51,-3.43,47636.58,423805.16,
2019-08-30,1505.73,1511.51,1464.65,1472.35,-35.8,-2.37,-89.65,-5.74,52110.1,481006.34,
2019-08-29,1533.73,1539.78,1506.79,1508.15,-8.97,-0.59,-53.85,-3.45,42935.62,321046.93,
2019-08-28,1505.47,1517.21,1499.38,1517.12,11.87,0.79,-44.88,-2.87,35777.19,254307.45,
2019-08-27,1484.26,1512.06,1484.26,1505.25,28.36,1.92,-56.75,-3.63,43152.06,319831.47,
2019-08-26,1452.14,1477.09,1448.16,1476.89,-13.33,-0.89,-85.11,-5.45,28979.07,215971.79,
2019-08-23,1500.56,1504.4,1488.55,1490.21,-11.42,-0.76,-71.78,-4.6,29354.41,216309.04,
2019-08-22,1484.08,1501.64,1477.51,1501.64,17.44,1.18,-60.36,-3.86,31703.97,232227.49,
2019-08-21,1487.96,1492.37,1478.4,1484.2,-8.9,-0.6,-77.8,-4.98,29135.99,217329.05,
2019-08-20,1479.61,1501.54,1477.22,1493.1,18.91,1.28,-68.9,-4.41,44826.04,331438.3,
2019-08-19,1443.48,1474.24,1436.99,1474.19,48.67,3.41,-87.8,-5.62,42726.18,323128.68,
2019-08-16,1425.5,1438.06,1422.61,1425.52,-1.41,-0.1,-136.47,-8.74,33985.31,256411.74,
2019-08-15,1388.45,1426.93,1385.08,1426.93,2.08,0.15,-135.07,-8.65,29619.41,197683.97,
2019-08-14,1433.49,1438.6,1419.52,1424.85,12.99,0.92,-137.15,-8.78,25452.11,192302.22,
2019-08-13,1415.06,1415.31,1405.25,1411.86,-13.32,-0.93,-150.14,-9.61,18778.43,145430.76,
2019-08-12,1396.12,1425.18,1396.12,1425.18,27.65,1.98,-136.82,-8.76,22789.94,177705.41,
2019-08-09,1416.83,1422.42,1395.56,1397.54,-12.37,-0.88,-164.46,-10.53,23167.47,180619.33,
2019-08-08,1406.44,1416.8,1405.76,1409.9,8.08,0.58,-152.09,-9.74,23868.5,173674.47,
2019-08-07,1410.06,1419.09,1401.48,1401.82,-1.34,-0.1,-160.17,-10.25,24167.16,173349.39,
2019-08-06,1424.96,1424.96,1370.06,1403.16,-46.81,-3.23,-158.84,-10.17,40756.28,273895.36,
2019-08-05,1467.99,1477.74,1448.48,1449.97,-25.16,-1.71,-112.03,-7.17,27662.25,214801.42,
2019-08-02,1471.22,1481.26,1462.0,1475.13,-29.35,-1.95,-86.87,-5.56,31407.53,233474.92,
2019-08-01,1509.32,1516.16,1498.07,1504.48,-16.55,-1.09,-57.52,-3.68,29910.98,239540.83,
2019-07-31,1527.33,1533.22,1517.31,1521.03,-7.3,-0.48,-40.97,-2.62,39547.27,331925.73,
2019-07-30,1518.24,1533.07,1518.11,1528.33,4.32,0.28,-33.67,-2.16,28573.48,226534.76,
2019-07-29,1521.93,1530.58,1518.05,1524.01,-8.18,-0.53,-37.99,-2.43,24535.7,187754.06,
2019-07-26,1535.58,1543.44,1531.15,1532.2,-9.05,-0.59,-29.8,-1.91,27398.32,214371.11,
2019-07-25,1527.71,1541.49,1524.73,1541.25,16.39,1.07,-20.75,-1.33,28153.87,215898.41,
2019-07-24,1514.35,1533.89,1513.44,1524.86,13.14,0.87,-37.13,-2.38,31374.12,257567.72,
2019-07-23,1489.71,1512.52,1489.47,1511.73,20.52,1.38,-50.27,-3.22,27138.06,216978.67,
2019-07-22,1528.69,1532.65,1487.34,1491.21,-37.42,-2.45,-70.79,-4.53,38314.58,288176.87,
2019-07-19,1524.36,1542.19,1524.36,1528.63,8.57,0.56,-33.36,-2.14,29491.38,228038.06,
2019-07-18,1542.53,1542.53,1519.43,1520.06,-29.36,-1.9,-41.94,-2.68,26335.53,190286.38,
2019-07-17,1553.42,1557.69,1546.65,1549.43,0.39,0.02,-12.57,-0.8,29617.56,210834.86,
2019-07-16,1538.6,1549.04,1534.47,1549.04,17.43,1.14,-12.96,-0.83,26095.87,202059.69,
2019-07-15,1510.44,1533.14,1496.66,1531.61,19.27,1.27,-30.39,-1.95,35123.12,252748.25,
2019-07-12,1508.48,1513.76,1499.84,1512.34,3.7,0.25,-49.65,-3.18,27840.26,211913.31,
2019-07-11,1520.5,1536.15,1502.18,1508.64,-10.17,-0.67,-53.35,-3.42,32530.13,287403.24,
2019-07-10,1523.64,1527.29,1512.05,1518.81,-3.07,-0.2,-43.18,-2.76,20580.97,156516.36,
2019-07-09,1523.35,1530.86,1510.13,1521.88,7.73,0.51,-40.12,-2.57,24995.05,190202.46,
2019-07-08,1558.48,1558.48,1504.0,1514.15,-47.85,-3.06,-47.85,-3.06,35587.04,267812.39,
